productID,userid,opinion_lexicon_withoutSW_DT_IN,nltk_withoutSW_DT_IN,afinn_withoutSW_DT_IN,afinn_handling_negation,final score
B0095D5454,A1LB6WXESJOTY7,1,1,1,1,1
B0095D5454,A2D4WMPANJ97P0,1,1,1,1,1
B0095D5454,A2Z2VSXD1CI72C,1,1,1,1,1
B0095D5454,A2B62JAP1GVCR0,1,1,-1,-1,-1
B0095D5454,A96K1ZGW56S2I,1,-1,-1,-1,-1
B0095D5454,A2HKY17EEOYZEB,-1,-1,-1,-1,-1
B0095D5454,A2F51AI8WFFCXU,-1,-1,-1,-1,-1
B0095D5454,A14DG5177AHBT4,-1,-1,-1,-1,-1
B0095D5454,A1RNWM3JRHO5HQ,0,1,0,0,0
B0095D5454,A3MG21EPYQAGEH,1,1,1,1,1
B0095D5454,A1PASRZ81DY9C,1,1,1,1,1
B0095D5454,A1OZWU29PL1A6X,0,-1,-1,-1,-1
B0095D5454,A20EEWWSFMZ1PN,-1,1,-1,-1,-1
B0095D5454,AWX8TIXJV5T2G,0,1,1,0,0
B0095D5454,A6PSFGFHI80VV,1,1,1,1,1
B0095D5454,A2EWC48FRNO3YP,-1,-1,-1,1,-1
B0095D5454,AU8DH6AOA1YOJ,1,1,1,1,1
B0095D5454,A9FKT0UCTRXZM,-1,-1,-1,-1,-1
B0095D5454,A2BL4U2VRMY809,1,1,1,1,1
B0095D5454,AINMH0NREF9GM,1,1,1,1,1
B0095D5454,A2QBHOIZ0G77IV,1,1,1,1,1
B0095D5454,A33TBHM3O9AY17,0,-1,-1,1,-1
B0095D5454,A20JYIHL1W1U54,0,1,0,-1,0
B0095D5454,A2ML5JKKXKXVBD,1,1,1,1,1
B0095D5454,A3A99XO989141K,1,1,1,1,1
B0095D5454,A7XQWP2KBF369,-1,-1,-1,-1,-1
B0095D5454,AM1VFW804J5FL,-1,-1,0,-1,-1
B0095D5454,A2MP25KPY5LXGU,1,1,-1,-1,-1
B0095D5454,A1X6M6IINHDSRC,-1,-1,-1,-1,-1
B0095D5454,AYOG2ZE7ZESQF,-1,-1,-1,-1,-1
B0095D5454,A1FIY1WS58O7L1,-1,-1,-1,-1,-1
B0095D5454,A2N90K1APOYC4D,1,-1,-1,-1,-1
B0095D5454,A245RY615QEES2,-1,-1,-1,-1,-1
B0095D5454,A2S166WSCFIFP5,-1,1,1,-1,-1
B0095D5454,A98MLQ3XCM5XD,1,1,1,1,1
B0095D5454,APZZ9L6F4R5LS,-1,1,1,1,1
B0095D5454,A28WI7M92C0WFN,-1,1,1,1,1
B0095D5454,A3BPM50X04L1YA,-1,-1,-1,-1,-1
B0095D5454,A6YO3JZOFLIO7,1,1,-1,-1,-1
B0095D5454,A13910TC3NZ6LE,1,1,1,-1,1
B0095D5454,ARCZGGC8RWC3Z,1,1,1,1,1
B0095D5454,A3VVSZWRRTZZWS,-1,-1,-1,-1,-1
B0095D5454,A1FX9QVRQ9XH9E,0,1,0,1,0
B0095D5454,A13F2IV3ME23R,-1,-1,-1,-1,-1
B0095D5454,A3KRFVK7EAD81M,0,-1,-1,-1,-1
B0095D5454,A26EXMDN188M0,1,1,1,1,1
B0095D5454,A2N3T1RCJJLS92,0,1,1,1,1
B0095D5454,A2JH39V83E2BQU,1,-1,1,-1,-1
B0095D5454,A3Q61B02RGUUJW,-1,-1,-1,1,-1
B0095D5454,A3BG5AR5KE6QYG,1,1,1,1,1
B0095D5454,A1NI0VOVXZBM7Y,-1,-1,-1,-1,-1
B0095D5454,AJ4AXR990ZYDP,1,1,1,1,1
B0095D5454,A1ACQV1N4R6C8A,-1,-1,-1,0,-1
B0095D5454,A2C0AOU78YWGQ,0,1,1,-1,1
B0095D5454,A3RA7B12QXKCU9,-1,-1,-1,-1,-1
B0095D5454,A2928LJN5IISB4,1,-1,-1,1,-1
B0095D5454,A3K700ZTAV98FM,-1,-1,-1,-1,-1
B0095D5454,A2AOZQ3WTNVVOK,-1,-1,-1,-1,-1
B0095D5454,A3DPL0NBD6YQ6I,-1,-1,-1,-1,-1
B0095D5454,A2KW2KWKABNYNO,-1,-1,-1,1,-1
B0095D5454,A2XJ20BZ32K1XO,-1,-1,-1,1,-1
B0095D5454,A1FRZ6EHBW1350,-1,-1,-1,-1,-1
B0095D5454,AM99ZPB6SH8B4,1,-1,-1,-1,-1
B0095D5454,A2O6C06N2TT4ZJ,-1,-1,-1,-1,-1
B0095D5454,AYMA8DXY2KKG7,-1,-1,-1,-1,-1
B0095D5454,AJED4MM6NL3CJ,1,1,1,0,1
B0095D5454,A3KBI4GO38PKQ1,0,-1,-1,-1,-1
B0095D5454,A1NIRPEUKROH8O,-1,-1,-1,-1,-1
B0095D5454,A2EYI3MP4M1YVG,-1,-1,-1,-1,-1
B0095D5454,A11XKY4EIU2KNR,-1,-1,-1,-1,-1
B0095D5454,A3IJSXUB83LQM,1,1,1,1,1
B0095D5454,ASSCA9IS0GWF5,-1,1,1,1,1
B0095D5454,A1O60Q7LBN4MQ,1,-1,-1,-1,-1
B0095D5454,A28W123JR15E7F,1,1,1,1,1
B0095D5454,AE8LL9S715YTE,-1,-1,-1,-1,-1
B0095D5454,A2Z2URBU123J7N,-1,-1,-1,-1,-1
B0095D5454,A3MV1KKHX51FYT,-1,-1,-1,-1,-1
B0095D5454,A2QVS4H92Y8VHZ,-1,-1,-1,-1,-1
B0095D5454,A2D8CUJPOSRPNA,1,-1,1,-1,-1
B0095D5454,A1IU9JPECV9X1X,-1,-1,-1,-1,-1
B0095D5454,AWJH9ECKBR1YC,0,-1,-1,-1,-1
B0095D5454,A3V9G2CC50BREA,1,1,1,1,1
B0095D5454,A3O93GODB0DBOT,-1,-1,-1,0,-1
B0095D5454,AGKPTMTR3UX1R,-1,-1,1,-1,-1
B0095D5454,AHF78F3JLENUR,-1,1,1,1,1
B0095D5454,A2FC3Y4TOS219E,0,-1,-1,-1,-1
B0095D5454,A2161MAS1NMMZ3,-1,-1,-1,-1,-1
B0095D5454,AMYW43AHO16SS,1,1,1,0,1
B0095D5454,A1MR6DAPIVHTBM,-1,-1,-1,-1,-1
B0095D5454,A3VV4GUGLUVUP1,-1,1,-1,-1,-1
B0095D5454,AV4GNAPI67PM3,-1,-1,-1,-1,-1
B0095D5454,A2A4JN3M40I0UD,-1,-1,-1,-1,-1
B0095D5454,A3MU5O1170B3LB,-1,-1,-1,-1,-1
B0095D5454,AJDAK9A01HVAK,1,1,1,1,1
B0095D5454,A2CKDZWCM8PSZU,1,1,1,1,1
B0095D5454,A1QWEUEM90LL9D,0,-1,-1,-1,-1
B0095D5454,A14OYR0THYN98B,-1,-1,1,1,-1
B0095D5454,AJYILFULOQ3CX,1,1,1,1,1
B0095D5454,A1EYQMM8D3OFYV,-1,-1,-1,-1,-1
B0095D5454,A2V3P1XE33NYC3,-1,-1,-1,-1,-1
B0095D5454,A358XP3X4U0X45,-1,-1,-1,-1,-1
B0095D5454,A3B7TR8OU3NZBE,1,1,1,1,1
B0095D5454,A3FGNYPZR4015P,-1,-1,-1,-1,-1
B0095D5454,A2XT5P32XI9YH6,0,-1,-1,-1,-1
B0095D5454,A13MSJWB3IXGV4,1,1,1,1,1
B0095D5454,A30DKPE1GRZNDE,0,-1,1,-1,-1
B0095D5454,A2QR8S59KFVD71,-1,1,1,1,1
B0095D5454,A103EXN5Q7HX6Z,-1,-1,-1,-1,-1
B0095D5454,A2UYAFQ40U2PHS,-1,1,-1,1,-1
B0095D5454,AE4UD0VAV8CSA,1,1,1,0,1
B0095D5454,A3ODVVP9XO42L,0,-1,-1,-1,-1
B0095D5454,A2LU0TDP2264E4,1,1,1,1,1
B0095D5454,AHQ4UML8HWWI5,-1,-1,-1,1,-1
B0095D5454,ASIA7V7CBSKD3,1,1,1,1,1
B0095D5454,A21AHMOZDLMH8S,1,1,1,1,1
B0095D5454,A1LQSMCR665T87,-1,-1,-1,-1,-1
B0095D5454,ACI0RPETDEGGW,-1,-1,1,1,-1
B0095D5454,A29R3O02O0PON4,-1,-1,-1,1,-1
B0095D5454,A23BTLTIHMJN01,-1,-1,-1,1,-1
B0095D5454,A1GHUN5HXMHZ89,1,1,1,1,1
B0095D5454,A3MCNX5J1VOCD6,-1,1,1,-1,-1
B0095D5454,A2XRMQA6PJ5ZJ8,0,1,1,1,1
B0095D5454,A1MJMYLRTZ76ZX,1,1,1,1,1
B0095D5454,A3AU53UWBG67ZB,-1,-1,-1,-1,-1
B0095D5454,A3GD9BKIUT3I89,1,1,1,1,1
B0095D5454,AYRCBJ7D2MTRU,1,1,-1,1,1
B0095D5454,A2K5MKBHDYUOZB,-1,1,1,1,1
B0095D5454,A1VTHUZIN04QQW,-1,-1,-1,1,-1
B0095D5454,AAW58LG72PG7I,0,-1,-1,-1,-1
B0095D5454,A3KXFQQFBPJTQE,1,1,1,1,1
B0095D5454,AY8DXYQKKE7ZB,1,-1,0,0,0
B0095D5454,ALTNI5BAFUAQY,1,1,1,1,1
B0095D5454,APKNTDAV6EPI4,1,1,1,1,1
B0095D5454,A2VUOO5RVB78A7,-1,-1,-1,-1,-1
B0095D5454,A1A5Y81Y7QEPE7,-1,-1,-1,-1,-1
B0095D5454,A3LMR8SWBKG31N,-1,-1,-1,-1,-1
B0095D5454,A18UDHMBY4BAKU,-1,1,-1,1,-1
B0095D5454,A2MI2QMF9XSG9C,-1,-1,-1,1,-1
B0095D5454,A2EULQRKC10EOM,1,1,1,1,1
B0095D5454,AT9Z4FWR847HL,0,1,1,1,1
B0095D5454,A1TMAVN4CEM8U8,0,-1,-1,-1,-1
B0095D5454,A40CCH74MOWE2,1,1,-1,1,1
B0095D5454,A205YX56OL4THV,1,1,1,0,1
B0095D5454,A11JU33HMT5XPU,1,-1,1,-1,-1
B0095D5454,A158ISYADQ2G0Q,1,1,1,1,1
B0095D5454,AHHNKZ27TB1ZY,0,-1,1,1,1
B0095D5454,A2N8L4FH238FM7,1,-1,-1,-1,-1
B0095D5454,A2K9IVPCTJUQHN,-1,1,-1,-1,-1
B0095D5454,A3HOF1OBYCV0I5,1,1,1,-1,1
B0095D5454,A2233FJA4QHDWS,-1,-1,-1,-1,-1
B0095D5454,A3JDQYXLTEUM39,-1,-1,-1,-1,-1
B0095D5454,AD8CNMZFHUN1D,1,1,1,1,1
B0095D5454,A1J8IYEXYTUXMQ,1,1,1,1,1
B0095D5454,A205AUYKHU8RJ1,-1,-1,-1,-1,-1
B0095D5454,A2GRWM4WH2DRJY,0,-1,-1,-1,-1
B0095D5454,A2J87CQ5BJ73KF,-1,-1,-1,-1,-1
B002KBG4TS,A1MRVDRUH2Q6NI,1,1,1,1,1
B0012EM5GK,A27OGNBD5EKZ85,1,-1,-1,-1,-1
B0012EM5GK,A3DQQH8KW0G57Z,0,-1,-1,-1,-1
B0012EM5GK,A187O4M7CZMTDB,-1,-1,-1,1,-1
B0012EM5GK,AVUUDC6156IP9,-1,-1,-1,1,-1
B0012EM5GK,A1SX3Z5KAAY9M7,1,1,1,1,1
B0012EM5GK,A84FVCZ2VYP7,-1,1,1,1,1
B0012EM5GK,A34DNINKMPJ0SD,1,1,1,1,1
B0012EM5GK,A1I2QTJVOHPRX0,1,1,1,1,1
B0012EM5GK,AVVAQFAA0IZJY,1,1,1,1,1
B0012EM5GK,A1XUG3EJX89KNG,1,1,1,-1,1
B0012EM5GK,AVNPRWMUZOZ0L,-1,-1,-1,-1,-1
B0012EM5GK,A1CIQTLWE6RAZF,1,1,1,1,1
B0012EM5GK,A35531WG0CE5UE,1,1,1,1,1
B0012EM5GK,A2X3Y36YY42F7,1,1,1,1,1
B0012EM5GK,A3416O5ZR3CDXG,1,1,1,1,1
B0012EM5GK,A14A9269KW3HEU,0,1,0,1,0
B0012EM5GK,A2MUMWNRBK9W0E,0,-1,1,1,1
B0012EM5GK,A2KG9B8ZLVX3YH,1,1,1,1,1
B0012EM5GK,A2KG9B8ZLVX3YH,1,1,1,1,1
B0012EM5GK,A2V6LU7J5IWCSR,1,1,1,1,1
B0012EM5GK,A145CT70T2SB51,1,1,1,1,1
B0012EM5GK,A16QODENBJVUI1,-1,-1,-1,-1,-1
B0012EM5GK,A34V2HRFRZBLZZ,1,1,1,1,1
B0012EM5GK,A30JPZ9TZ7I61U,1,-1,1,-1,-1
B0012EM5GK,A14H4RM6TDVXFQ,1,1,1,1,1
B0012EM5GK,AV4HUCO0KESC7,-1,-1,1,1,-1
B0012EM5GK,A1VCMUCEQJILZ1,1,1,1,1,1
B0012EM5GK,A2JC8HFMMWLFDN,-1,1,1,1,1
B0012EM5GK,A36R900A6NRUVD,1,1,1,1,1
B0012EM5GK,A1GR07JT6NU0M3,0,-1,1,1,1
B0012EM5GK,A6VLZN69QXG85,0,-1,1,1,1
B0012EM5GK,A96ROTPFCSWTR,1,-1,0,0,0
B0012EM5GK,A1PB73RK71PUL0,0,1,1,1,1
6303955746,A29WC0FFTCJSNB,-1,1,1,1,1
6303955746,A2B8PGVJE6RI4O,1,1,1,1,1
6303955746,A28DE9PESU6FXV,1,1,1,1,1
B0002V7TJM,A2BEU7GPGNIG44,1,1,1,1,1
B0002V7TJM,A1I24QCCZC3ZGN,1,1,1,1,1
B0002V7TJM,A3LYHNFYXYS1RP,-1,1,1,1,1
B0002V7TJM,A2ZWONEFY9P6WK,1,1,1,1,1
B0002V7TJM,A3QDC5Z0NZAGBL,1,1,1,1,1
B0002V7TJM,A3LJ5Y9GWXQVG6,1,1,1,1,1
B0002V7TJM,A2DWWHDCQYJJ8Z,1,1,1,-1,1
B0002V7TJM,A1YR4OM2QLQ1LY,0,1,1,1,1
B001MBE63I,A328S9RN3U5M68,1,1,1,1,1
B001MBE63I,AUTBHG6070SL4,-1,1,1,1,1
B001MBE63I,A64F70I0PHA3T,1,1,1,1,1
B001MBE63I,A2WCM67C603IKX,-1,1,1,1,1
B001MBE63I,A1HSC3KZV6F4BZ,1,1,1,1,1
B001MBE63I,AJOKH0DVQHAD7,1,1,1,1,1
B001MBE63I,AUM3YMZ0YRJE0,-1,1,1,1,1
B001MBE63I,A2FPSBIEJ4NPZ7,1,1,1,1,1
B001MBE63I,A3JMB1BG9WHWPT,1,1,1,1,1
B001MBE63I,A3P4YD9ORCYZAD,1,1,1,1,1
B001MBE63I,A2OWAPHQ7G3UNQ,0,1,0,0,0
B001MBE63I,A1R115B9HZYZ6W,-1,1,1,1,1
B001MBE63I,A1U09F1931QVIC,1,1,1,1,1
B001MBE63I,A26239BNZVAOPL,1,1,1,1,1
B001MBE63I,A1615MDR9N12GP,1,1,1,1,1
B001MBE63I,A2RB8KTH6HRY6U,1,1,1,1,1
B001MBE63I,A1JJ667XRY3KBM,1,-1,-1,-1,-1
B0002V7TJC,A17FLA8HQOFVIG,-1,1,-1,-1,-1
B0002V7TJC,A2ATWKOFJXRRR1,0,-1,-1,-1,-1
B0002V7TJC,ADS5APY1NKTL4,-1,1,1,-1,-1
B0002V7TJC,ADZ739AFVFBS7,0,1,1,1,1
B0002V7TJC,A30040YUELK24L,1,1,1,1,1
B0002V7TJC,ABHK1RQK79L6Q,0,1,1,1,1
B0002V7TJC,A29R9S80S56ECM,1,1,1,1,1
B0002V7TJC,A2WAP3D72BH75C,1,1,1,1,1
B0002V7TJC,A1UOTG037037XY,1,1,1,1,1
B0002V7TJC,APVGI1HKLLNBJ,1,1,1,1,1
B0002V7TJC,A2CERZTZDCUSSP,1,1,1,-1,1
B0002V7TJC,A12Z37U7M4Z0SJ,-1,-1,-1,-1,-1
B0002V7TJC,A1HVA58VUD8BLG,-1,-1,-1,1,-1
B0000060TP,AKMTYY9A3PJTG,1,1,1,1,1
B000GB5M5Q,A2V0OJY5BIDNZC,1,1,1,1,1
B000GB5M5Q,A3LAD5VNST6F2A,1,1,1,1,1
B000GB5M5Q,AMEWX2BT1ZR8R,0,1,0,0,0
B000GB5M5Q,A3PF9RNA8T8LG2,1,1,1,1,1
6300213153,A3VM8JX93I4HVS,1,1,1,1,1
6300213153,AIGRL8HE8Q68I,1,1,1,1,1
6300213153,A27AOJ93KGDQPE,1,-1,1,0,1
B0006FFRDE,A31GOMP97XPJMV,0,1,1,-1,1
B0006FFRDE,A2EIR50X0I6HHA,0,-1,-1,0,0
B000MRA54M,A1I84XZNGIEJ9,-1,-1,-1,-1,-1
B000MRA54M,A1H43XZ2OYQR00,-1,-1,-1,-1,-1
B000MRA54M,A1J05KXOZDZVOU,0,1,1,1,1
6302760046,A2HYMA3BGE9ZHH,1,1,1,1,1
6301173147,A2X1TQ11DHOX5W,1,1,1,1,1
B006FYGF8Q,AMFGHMGFA1DPE,0,1,1,1,1
B006FYGF8Q,A1PKY27376UBE7,1,1,1,1,1
B006FYGF8Q,A29NTPTCMVR6O3,1,1,1,1,1
B006FYGF8Q,AZUS6EUI6DGJ7,1,1,1,1,1
B006FYGF8Q,A3EI44QSO4FD92,0,1,1,1,1
B006FYGF8Q,A27AI1EV5JH4T,1,1,1,1,1
B006FYGF8Q,A27OZJU8XAPM49,1,1,1,1,1
B006FYGF8Q,A33GAT1IXTYKLU,1,1,1,1,1
B006FYGF8Q,A2XWYWKXY97AJB,1,1,1,1,1
B006FYGF8Q,A11SMJ2SH7OAR7,0,1,1,1,1
B006FYGF8Q,A1Q6XY4HGSJHXQ,1,1,1,1,1
B006FYGF8Q,A6PGWNDZG3BJQ,1,1,1,1,1
B006FYGF8Q,A27HMAWJNA9P9T,0,-1,-1,-1,-1
B006FYGF8Q,A14SND7303E3DH,1,1,1,1,1
B006FYGF8Q,A3J5WEY9BS9EFA,1,1,1,1,1
B006FYGF8Q,AIGH49UIIV95,1,1,1,1,1
B006FYGF8Q,A854I0WBJ7I0A,0,1,1,-1,1
B006FYGF8Q,A188JXCR8Y3CQE,1,1,1,1,1
B006FYGF8Q,A1KZQ5DIX0YUE1,1,1,1,1,1
B006FYGF8Q,A29VOID11W9LR5,1,1,1,1,1
B006FYGF8Q,AFPR2BY85DFAD,1,1,1,1,1
B006FYGF8Q,A28YDTZVQQYGKJ,1,1,1,1,1
B006FYGF8Q,A2A8ISLILUT82W,1,1,1,1,1
B006FYGF8Q,A3PBZW9BE6WKEF,1,1,1,1,1
B006FYGF8Q,A3GHMLWTOY18TA,0,1,1,1,1
B006FYGF8Q,A33S2WA8PHWEX4,1,1,1,1,1
B006FYGF8Q,A3GJFQ54MYU0SK,1,1,1,1,1
B006FYGF8Q,A2FJCTTAUCTYAJ,0,1,1,1,1
B006FYGF8Q,AP3B615GM191G,1,1,1,1,1
B006FYGF8Q,AYKNU25YLBIMJ,1,1,1,1,1
B006FYGF8Q,A22PQ1Y8AE422C,1,1,1,1,1
B006FYGF8Q,A30F36RCUUW2DW,1,1,1,1,1
B006FYGF8Q,A2M877Z0Q12Q3B,1,1,1,1,1
B006FYGF8Q,AVQ5FS44FVM52,1,1,1,1,1
B006FYGF8Q,A3I7RGZBM899A9,1,1,1,1,1
B006FYGF8Q,A5799ILS8WNFP,0,1,1,1,1
B006FYGF8Q,A3G03ILUYJTOB9,-1,1,0,0,0
B006FYGF8Q,A31CW0N5IS8D7F,0,1,1,1,1
B006FYGF8Q,AFV2584U13XP3,1,1,1,1,1
B006FYGF8Q,A3PUNJNIM8612F,0,1,1,1,1
B006FYGF8Q,A3VM2LLBUEAVE,1,1,1,1,1
B006FYGF8Q,AUJ6UO6BH7S4B,1,1,1,1,1
B006FYGF8Q,A1WCJDTJ25WF4D,1,1,1,-1,1
B006FYGF8Q,A2F7MBZ4FC8GW3,-1,1,1,1,1
B006FYGF8Q,A1QR6FZVY58AD5,1,1,1,1,1
B006FYGF8Q,A2SP49S1GR3BUT,1,1,1,1,1
B006FYGF8Q,A1RP2Y86TDQ95V,1,1,1,1,1
B006FYGF8Q,AQ85IBR6GDEQW,1,1,1,1,1
B006FYGF8Q,AZEFQHQSSDHOX,1,1,1,1,1
B006FYGF8Q,AZOZWV5NDGTX3,1,1,1,1,1
B006FYGF8Q,A2TRA2K299EMJR,0,-1,0,0,0
B006FYGF8Q,A3P9AZ714VGFUD,-1,-1,-1,-1,-1
B006FYGF8Q,A10YFAFXHLG8E0,-1,-1,-1,-1,-1
B006FYGF8Q,AKV9NYJB3WL9O,-1,-1,-1,1,-1
B006FYGF8Q,A3HOW6AF36ZEND,1,1,1,1,1
B006FYGF8Q,AI5SVYOIYPSSY,-1,-1,-1,-1,-1
B006FYGF8Q,AMAWIW8K7F4BE,1,1,1,-1,1
B006FYGF8Q,ARSJ07OVBH63,-1,1,1,1,1
B006FYGF8Q,A36Z5QPJ8JUQEU,-1,1,-1,-1,-1
B006FYGF8Q,A3I81NDLJKJ7E5,0,1,1,-1,1
B006FYGF8Q,A93JZL9S1FUI9,1,1,1,1,1
B006FYGF8Q,A3D5UHUD1CMTXG,-1,-1,-1,-1,-1
B006FYGF8Q,AAIMWL8DZZUTT,-1,-1,-1,-1,-1
B006FYGF8Q,AU57H1B8J6SCV,1,1,1,-1,1
B006FYGF8Q,ACKDSX71VI5HY,1,1,1,1,1
B006FYGF8Q,A3O8KUMLFTBXA7,1,1,1,1,1
B006FYGF8Q,A1W9QAR7P545IC,1,1,1,1,1
B006FYGF8Q,A1E330XTGY2EP9,-1,1,1,1,1
B006FYGF8Q,A34L7TTW0USU81,1,1,1,-1,1
B006FYGF8Q,AGYZK4719LVKW,1,1,1,1,1
B006FYGF8Q,A1D1OIINL9M6C6,1,1,1,1,1
B006FYGF8Q,A212BN81DP6FRI,-1,1,1,1,1
B006FYGF8Q,A1LMEY8TPH5M5N,1,1,1,1,1
B006FYGF8Q,AN9MVX2LMVO7N,1,-1,0,0,0
B006FYGF8Q,AW1O02DQ8YLAX,1,1,1,1,1
B006FYGF8Q,A3SA8L9K0B9NGR,1,-1,1,1,1
B006FYGF8Q,A1KIQW58K4JSJ0,1,1,1,1,1
B006FYGF8Q,A23DGRCYD5XDLZ,1,1,1,1,1
B006FYGF8Q,A3F0ESKF8B5QW8,0,1,1,1,1
B006FYGF8Q,A28LP06QTAK6YY,1,1,1,0,1
B006FYGF8Q,A29N5R6F714FAO,1,1,1,-1,1
B006FYGF8Q,A1T6XFZ8W970KT,1,1,1,1,1
B006FYGF8Q,A1M43XP6I2X6SQ,0,1,0,0,0
B006FYGF8Q,A3E6C5VOHGRHLO,1,1,1,1,1
B006FYGF8Q,A11YOTONCPRQ9S,1,1,1,1,1
B006FYGF8Q,A2ISXMCAZ1KSWZ,1,1,1,1,1
B006FYGF8Q,A1F1FOR46702YF,1,1,1,1,1
B006FYGF8Q,A1FKJCJ3S7B4BF,1,1,1,1,1
B006FYGF8Q,A1Z6TB4WFJG366,1,1,1,1,1
B006FYGF8Q,AZJA5IIWVA1V2,1,1,1,1,1
B006FYGF8Q,A1KXUU6XWD2U3O,1,1,1,1,1
B006FYGF8Q,AMQ35XXS9IPEK,1,1,1,1,1
B006FYGF8Q,AYL9HHHJ0786K,1,1,1,1,1
B006FYGF8Q,A3JFG349M3FQOA,1,1,1,1,1
B006FYGF8Q,A3A24OGC6113I2,1,1,1,1,1
B006FYGF8Q,A3KRUJOOHS52B4,1,1,1,1,1
B006FYGF8Q,A1KGCJFBXZOFBK,1,1,1,1,1
B006FYGF8Q,A1MXJKUIBKMMYU,1,1,1,1,1
B006FYGF8Q,AYYRTD01GLO13,-1,1,0,1,1
B006FYGF8Q,A2CKP1FAMI907J,1,1,1,1,1
B006FYGF8Q,A3USP9YJPOO4G3,1,1,1,1,1
B006FYGF8Q,A2I19DGJQ9C9LG,-1,1,1,1,1
B006FYGF8Q,A3M5CJLROD30AZ,1,1,1,1,1
B006FYGF8Q,A2NQSRCB49CTH0,1,1,1,1,1
B006FYGF8Q,ACZWJRYAZBBMN,1,-1,0,0,0
B006FYGF8Q,A2V6TUCDYBDIA1,1,1,1,1,1
B006FYGF8Q,AS2ZJX3GYM6DC,1,1,1,1,1
B006FYGF8Q,A2XCFXXW8R8ND2,1,1,1,1,1
B006FYGF8Q,A2AFTRU43PY9P5,1,1,1,1,1
B006FYGF8Q,A2RJFCO4CZJQ44,1,1,1,1,1
B006FYGF8Q,A1W6MTWH8FO6BB,0,1,1,1,1
B006FYGF8Q,A2YOT8LDZA6523,1,1,1,1,1
B006FYGF8Q,A151WFKLTGJ0EK,0,1,1,1,1
B006FYGF8Q,A3PWJVQTQA5S0H,1,1,1,1,1
B006FYGF8Q,A1GOSVYD4BWQRT,0,-1,0,0,0
B006FYGF8Q,A6NPZ72Q6RH9,1,1,1,1,1
B006FYGF8Q,A2ES94GSUHG7AP,-1,1,-1,1,-1
B006FYGF8Q,A39WIAPVP52IXP,1,1,1,1,1
B006FYGF8Q,A3EV20P5IPXAX5,1,1,1,1,1
B006FYGF8Q,A7K6VWWDGJXGQ,-1,1,-1,-1,-1
B006FYGF8Q,A2C8JSO2W0VVKH,1,1,1,1,1
B006FYGF8Q,A3FP8X6ZBMC1D4,-1,-1,1,1,-1
B006FYGF8Q,A19QEHIGWIUFKB,1,1,1,1,1
B006FYGF8Q,A3GZ1D4TA6J5L3,0,1,1,1,1
B006FYGF8Q,A1WNRRSE3PBE7B,0,1,1,1,1
B006FYGF8Q,A3LDLWK4DM9PY3,1,1,1,0,1
B006FYGF8Q,A1JD23Q1KQ3N7J,1,1,1,1,1
B006FYGF8Q,ACMZCD865WPQC,1,1,1,1,1
B006FYGF8Q,A2O84M2PHLQ71Y,1,1,1,1,1
B006FYGF8Q,A21CXQS9XHGBRM,1,1,1,1,1
B006FYGF8Q,A280NOSQLBAAL3,0,1,1,1,1
B006FYGF8Q,A1JAJVL39M2LUB,-1,1,1,1,1
B006FYGF8Q,AD0YYYP2EAG32,1,1,1,1,1
B006FYGF8Q,AY9QGJVGN3P67,1,1,1,-1,1
B006FYGF8Q,A3MLHLHFP24QBL,1,1,1,1,1
B006FYGF8Q,AVVMJF5SSBFSN,1,1,1,1,1
B006FYGF8Q,A3EXITANA5ZRMY,1,1,1,1,1
B006FYGF8Q,A2SFOLY98O9MVO,1,1,1,1,1
B006FYGF8Q,A2IEAAWQXX8FI9,1,1,1,1,1
B006FYGF8Q,A20E69UNA0YHI3,1,1,1,1,1
B006FYGF8Q,AI46E73DWKD2B,1,1,1,1,1
B006FYGF8Q,A20WQB8W2OO6V,1,1,1,1,1
B006FYGF8Q,A14OYR0THYN98B,1,1,1,1,1
B006FYGF8Q,A3FOSBM4MMUFER,-1,1,1,-1,-1
B006FYGF8Q,A26L99MGEV891D,1,1,1,1,1
B006FYGF8Q,AFMZIKHA07IN,1,1,1,1,1
B006FYGF8Q,A3KX5J37U0X0VP,1,1,1,1,1
B006FYGF8Q,A17LC3ECCF1G2M,1,1,1,1,1
B006FYGF8Q,A1NSRBEA58I0FB,1,1,1,1,1
B006FYGF8Q,A3TFIDPD6687JG,0,-1,0,0,0
B006FYGF8Q,A1U5Z2K0GU57FW,1,1,1,1,1
B006FYGF8Q,A31RN4U4L80YFK,1,1,1,1,1
B006FYGF8Q,APQ5XRYMZ2QJ9,1,1,1,1,1
B000PGDHHC,AXFTZPPHWE5HM,1,1,1,1,1
6301661869,A2KOF2OU1XQ3BW,-1,-1,-1,-1,-1
6301661869,A3JJ21YCMGSKGH,-1,1,1,1,1
B0006FFRDO,A2YKR1WTN3M3UU,1,1,1,1,1
B0006FFRDO,A3VLOSXHDDH8RL,1,1,1,1,1
B0002V7TJW,A2BEU7GPGNIG44,1,1,1,1,1
B0002V7TJW,A1I24QCCZC3ZGN,1,1,1,1,1
B0002V7TJW,A3LYHNFYXYS1RP,-1,1,1,1,1
B0002V7TJW,A2ZWONEFY9P6WK,1,1,1,1,1
B0002V7TJW,A3QDC5Z0NZAGBL,1,1,1,1,1
B0002V7TJW,A3LJ5Y9GWXQVG6,1,1,1,1,1
B0002V7TJW,A2DWWHDCQYJJ8Z,1,1,1,-1,1
